Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Profit Margin
5294,CA-2015-111073,2015-12-26,12/30/2015,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Medina,Ohio,44256,East,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,51.59,1.00,0.4,-15.48,2015,December,-0.3
5295,CA-2017-144883,2017-08-15,8/19/2017,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Roseville,Minnesota,55113,Central,OFF-LA-10000305,Office Supplies,Labels,Avery 495,50.40,8.00,0,23.18,2017,August,0.46
5296,CA-2017-142174,2017-03-04,3/9/2017,Standard Class,DP-13000,Darren Powers,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,89.57,2.00,0.2,32.47,2017,March,0.3625
5297,CA-2017-108791,2017-07-27,7/31/2017,Standard Class,TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,14.89,1.00,0,4.02,2017,July,0.27
5298,CA-2017-108791,2017-07-27,7/31/2017,Standard Class,TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701,East,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,543.92,8.00,0,135.98,2017,July,0.25
5299,CA-2016-106656,2016-09-23,9/26/2016,First Class,DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,92037,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,4.08,2.00,0,1.92,2016,September,0.47
5300,CA-2016-106656,2016-09-23,9/26/2016,First Class,DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,92037,West,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.90,3.00,0,8.69,2016,September,0.46
5301,CA-2016-113831,2016-05-30,6/3/2016,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,22153,South,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,2275.50,10.00,0,386.84,2016,May,0.17
5302,CA-2016-113831,2016-05-30,6/3/2016,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,22153,South,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1979.70,6.00,0,653.30,2016,May,0.33
5303,CA-2016-113831,2016-05-30,6/3/2016,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,22153,South,OFF-LA-10001297,Office Supplies,Labels,Avery 473,62.10,6.00,0,29.81,2016,May,0.48
5304,US-2014-139500,2014-11-16,11/20/2014,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,37.30,2.00,0.3,-1.07,2014,November,-0.028571429
5305,US-2014-166310,2014-09-21,9/23/2014,First Class,JS-15940,Joni Sundaresam,Home Office,United States,Garland,Texas,75043,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.54,2.00,0.6,-7.48,2014,September,-0.875
5306,US-2016-168410,2016-02-21,2/26/2016,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,11572,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,68.95,5.00,0,28.96,2016,February,0.42
5307,US-2016-168410,2016-02-21,2/26/2016,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,11572,East,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,3.00,0,80.02,2016,February,0.27
5308,US-2016-168410,2016-02-21,2/26/2016,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,11572,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,39.98,2.00,0,2.00,2016,February,0.05
5309,CA-2017-131254,2017-11-19,11/21/2017,First Class,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",191.06,3.00,0.3,-46.40,2017,November,-0.242857143
5310,CA-2017-131254,2017-11-19,11/21/2017,First Class,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04,5.00,0.2,3.91,2017,November,0.3
5311,CA-2017-131254,2017-11-19,11/21/2017,First Class,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1525.19,6.00,0.8,-2287.78,2017,November,-1.5
5312,CA-2016-123414,2016-08-21,8/27/2016,Standard Class,SU-20665,Stephanie Ulpright,Home Office,United States,Greenville,North Carolina,27834,South,OFF-LA-10004559,Office Supplies,Labels,Avery 49,9.22,4.00,0.2,3.34,2016,August,0.3625
5313,CA-2016-123414,2016-08-21,8/27/2016,Standard Class,SU-20665,Stephanie Ulpright,Home Office,United States,Greenville,North Carolina,27834,South,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",28.05,2.00,0.2,3.51,2016,August,0.125
5314,CA-2017-137876,2017-04-30,5/5/2017,Standard Class,DJ-13510,Don Jones,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,2.00,0,21.44,2017,April,0.33
5315,CA-2017-137876,2017-04-30,5/5/2017,Standard Class,DJ-13510,Don Jones,Corporate,United States,San Francisco,California,94110,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",30.56,4.00,0,14.97,2017,April,0.49
5316,CA-2016-154060,2016-05-02,5/8/2016,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Greensboro,North Carolina,27405,South,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",187.06,9.00,0.2,11.69,2016,May,0.0625
5317,US-2017-162558,2017-10-02,10/5/2017,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",11.81,2.00,0.2,1.33,2017,October,0.1125
5318,US-2017-162558,2017-10-02,10/5/2017,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,9.66,1.00,0.2,1.57,2017,October,0.1625
5319,US-2017-162558,2017-10-02,10/5/2017,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,20.74,4.00,0.2,7.26,2017,October,0.35
5320,US-2017-162558,2017-10-02,10/5/2017,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,27.36,3.00,0.7,-21.89,2017,October,-0.8
5321,US-2017-162558,2017-10-02,10/5/2017,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2314.12,7.00,0.4,-1002.78,2017,October,-0.433333333
5322,US-2017-162558,2017-10-02,10/5/2017,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',34.24,4.00,0.7,-26.25,2017,October,-0.766666667
5323,US-2017-162558,2017-10-02,10/5/2017,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",19.76,2.00,0.2,5.93,2017,October,0.3
5324,CA-2017-134439,2017-09-18,9/23/2017,Second Class,TM-21010,Tamara Manning,Consumer,United States,Grand Island,Nebraska,68801,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,2.00,0,7.98,2017,September,0.5
5325,CA-2015-119508,2015-12-04,12/9/2015,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,16.90,5.00,0,6.25,2015,December,0.37
5326,CA-2015-119508,2015-12-04,12/9/2015,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",25.08,6.00,0,9.03,2015,December,0.36
5327,CA-2015-152681,2015-01-17,1/22/2015,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,6.68,2.00,0,2.00,2015,January,0.3
5328,CA-2014-130813,2014-01-06,1/8/2014,Second Class,LS-17230,Lycoris Saunders,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,19.44,3.00,0,9.33,2014,January,0.48
5329,CA-2015-120320,2015-03-05,3/9/2015,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,Houston,Texas,77036,Central,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,31.92,2.00,0.2,2.39,2015,March,0.075
5330,CA-2016-111941,2016-12-25,12/28/2016,Second Class,BD-11620,Brian DeCherney,Consumer,United States,New York City,New York,10035,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.57,2.00,0.2,11.75,2016,December,0.35
5331,CA-2016-123120,2016-09-04,9/8/2016,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",63.94,1.00,0,24.94,2016,September,0.39
5332,CA-2016-123120,2016-09-04,9/8/2016,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,60.60,5.00,0.2,20.45,2016,September,0.3375
5333,CA-2016-123120,2016-09-04,9/8/2016,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,22.72,4.00,0,6.59,2016,September,0.29
5334,CA-2014-103331,2014-08-26,9/1/2014,Standard Class,KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,10.68,4.00,0,4.06,2014,August,0.38
5335,CA-2014-103331,2014-08-26,9/1/2014,Standard Class,KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,17.34,3.00,0,8.50,2014,August,0.49
5336,CA-2014-103331,2014-08-26,9/1/2014,Standard Class,KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,3.38,1.00,0,1.55,2014,August,0.46
5337,CA-2015-169278,2015-05-21,5/25/2015,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.98,4.00,0.2,8.77,2015,May,0.325
5338,CA-2017-111577,2017-10-16,10/21/2017,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Scottsdale,Arizona,85254,West,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,307.78,7.00,0.2,111.57,2017,October,0.3625
5339,CA-2015-146486,2015-11-09,11/14/2015,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,244.55,5.00,0,4.89,2015,November,0.02
5340,CA-2015-146486,2015-11-09,11/14/2015,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,12.24,6.00,0,5.75,2015,November,0.47
5341,CA-2015-146486,2015-11-09,11/14/2015,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,13.98,2.00,0,6.01,2015,November,0.43
5342,CA-2015-146486,2015-11-09,11/14/2015,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),899.95,5.00,0,54.00,2015,November,0.06
5343,US-2014-168501,2014-11-21,11/27/2014,Standard Class,JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,1.63,1.00,0.2,0.55,2014,November,0.3375
5344,US-2014-168501,2014-11-21,11/27/2014,Standard Class,JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,Central,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,267.96,5.00,0.2,16.75,2014,November,0.0625
5345,CA-2015-112053,2015-10-11,10/13/2015,Second Class,SH-20395,Shahid Hopkins,Consumer,United States,Rochester,New York,14609,East,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",31.95,1.00,0,2.24,2015,October,0.07
5346,CA-2017-108539,2017-03-21,3/23/2017,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,4.00,0,210.49,2017,March,0.29
5347,CA-2017-108539,2017-03-21,3/23/2017,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.90,3.00,0.2,3.95,2017,March,0.3625
5348,CA-2017-108539,2017-03-21,3/23/2017,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,8.54,2.00,0.2,2.88,2017,March,0.3375
5349,CA-2015-149811,2015-01-04,1/10/2015,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,3.00,0,15.52,2015,January,0.48
5350,CA-2015-149811,2015-01-04,1/10/2015,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",39.90,5.00,0,19.95,2015,January,0.5
5351,US-2017-103814,2017-12-09,12/16/2017,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Park Ridge,Illinois,60068,Central,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,143.86,9.00,0.2,48.55,2017,December,0.3375
5352,CA-2016-123932,2016-09-06,9/12/2016,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,Central,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,41.92,4.00,0.2,15.20,2016,September,0.3625
5353,CA-2016-123932,2016-09-06,9/12/2016,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,Central,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,329.58,2.00,0.2,37.08,2016,September,0.1125
5354,US-2016-101616,2016-09-03,9/6/2016,First Class,CY-12745,Craig Yedwab,Corporate,United States,Monroe,Louisiana,71203,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,87.28,8.00,0,41.02,2016,September,0.47
5355,CA-2014-113768,2014-05-13,5/19/2014,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",279.46,6.00,0.2,20.96,2014,May,0.075
5356,CA-2014-113768,2014-05-13,5/19/2014,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,8.00,2.00,0,3.84,2014,May,0.48
5357,CA-2016-138037,2016-09-29,10/3/2016,Standard Class,AR-10540,Andy Reiter,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,27.24,5.00,0.2,9.53,2016,September,0.35
5358,CA-2014-150490,2014-08-05,8/11/2014,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,16.36,1.00,0,1.64,2014,August,0.1
5359,CA-2014-150490,2014-08-05,8/11/2014,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,15.78,2.00,0,0.63,2014,August,0.04
5360,CA-2014-150490,2014-08-05,8/11/2014,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98,2.00,0,12.87,2014,August,0.28
5361,US-2017-126060,2017-04-14,4/18/2017,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Fayetteville,North Carolina,28314,South,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,198.27,8.00,0.2,-32.22,2017,April,-0.1625
5362,CA-2017-100951,2017-06-09,6/10/2017,First Class,NC-18625,Noah Childs,Corporate,United States,Dallas,Texas,75217,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,720.76,5.00,0.2,54.06,2017,June,0.075
5363,CA-2016-122017,2016-12-29,1/2/2017,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Wichita,Kansas,67212,Central,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,6.00,0,23.99,2016,December,0.34
5364,CA-2016-122017,2016-12-29,1/2/2017,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Wichita,Kansas,67212,Central,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,81.96,2.00,0,22.95,2016,December,0.28
5365,CA-2014-123477,2014-01-18,1/21/2014,Second Class,DW-13195,David Wiener,Corporate,United States,Springfield,Oregon,97477,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,64.86,4.00,0.2,6.49,2014,January,0.1
5366,CA-2016-107790,2016-11-20,11/24/2016,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,151.19,1.00,0.2,13.23,2016,November,0.0875
5367,CA-2017-158071,2017-06-10,6/15/2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.78,3.00,0.2,7.77,2017,June,0.0875
5368,CA-2017-158071,2017-06-10,6/15/2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10004689,Office Supplies,Labels,Avery 512,11.56,4.00,0,5.43,2017,June,0.47
5369,CA-2017-158071,2017-06-10,6/15/2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,15.58,1.00,0,3.90,2017,June,0.25
5370,CA-2017-147403,2017-09-10,9/13/2017,First Class,KH-16630,Ken Heidel,Corporate,United States,Akron,Ohio,44312,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,85.06,3.00,0.2,28.71,2017,September,0.3375
5371,US-2017-136721,2017-04-08,4/12/2017,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,2.00,0,71.23,2017,April,0.26
